Family,Genus,Species,Authority,Chromosome number,Ploidy level,Estimation method,Voucher,1C (pg),Original Reference,Lifecycle,Group,Paper,Name,History of Polyploidy,Repeated Sample,Non-multiple,Minimum,Missing Data,Possible Hybrid,Both,Chromploid
MALPIGHIACEAE,Acridocarpus,natalitius,A. Juss.,,24,Fe,N,1.52,"Hanson et al., 2001 (Ref. 379)",P,Eudicot,2005a,Acridocarpus_natalitius,,,,1,,,,0
ARECACEAE,Acrocomia,aculeata,(Jacq.) Lodd. ex Mart.,30,2,Fe,Y,3.38,"R_ser et al., 1997 (Ref. 271)",P,Monocot,1997,Acrocomia_aculeata,,,,1,,,1,1
ACTINIDIACEAE,Actinidia,arguta,(Sieb. & Zucc.) Planch. ex Miq.,116,4,FC:PI,N,1.55,"Hopping ME., 1994 (Ref. 344)",P,Eudicot,2000,Actinidia_arguta,,,,1,,,1,1
ACTINIDIACEAE,Actinidia,chinensis,Planch.,58,2,FC:PI,N,0.78,"Hopping ME., 1994 (Ref. 344)",P,Eudicot,2000,Actinidia_chinensis,1,,,1,,,1,1
ACTINIDIACEAE,Actinidia,chinensis,Planch.,174,6,FC,-,2.1,"Marie and Brown, 1993 (Ref. 290)",-,Eudicot,1997,Actinidia_chinensis,1,,,0,,,1,0
ACTINIDIACEAE,Actinidia,deliciosa,(A.Chev.) C.F.Liang & A.R.Furguson,174,6,FC:PI,N,2.23,"Hopping ME., 1994 (Ref. 344)",P,Eudicot,2000,Actinidia_deliciosa,,,,1,,,1,1
ACTINIDIACEAE,Actinidia,eriantha,Benth.,,6,FC:PI,N,0.76,"Hopping ME., 1994 (Ref. 344)",P,Eudicot,2000,Actinidia_eriantha,,,,1,,,,0
ACTINIDIACEAE,Actinidia,kolomikta,(Maxim.& Rupr.) Maxim.,,6,FC:PI,N,0.7,"Hopping ME., 1994 (Ref. 344)",P,Eudicot,2000,Actinidia_kolomikta,,,,1,,,,0
ACTINIDIACEAE,Actinidia,polygama,(Sieb. & Zucc.) Maxim.,,6,FC:PI,N,0.79,"Hopping ME., 1994 (Ref. 344)",P,Eudicot,2000,Actinidia_polygama,,,,1,,,,0
ORCHIDACEAE,Ada,ocanensis,(Lindl.) N.H.Williams,,,Fe,N,3.7,"Hanson et al., 1999 (Ref. 377)",P,Monocot,2000,Ada_ocanensis,,,,1,,,,0
MALVACEAE,Adansonia,digitata,L.,,,Fe,Y,3.85,"Ohri, 1996 (Ref. 301)",P,Eudicot,1997,Adansonia_digitata,,,,1,,,,0
FABACEAE,Adenanthera,microsperma,Teijsm & Binn.,,,Fe,N,0.7,"Ohri, 2002 (Ref. 454)",P,Eudicot,2005a,Adenanthera_microsperma,,,,1,,,,0
FABACEAE,Adenanthera,pavonina,L.,26,,Fe,N,0.68,"Ohri, 2002 (Ref. 454)",P,Eudicot,2005a,Adenanthera_pavonina,,,,1,,,,0
FABACEAE,Adenocarpus,foliolosus,(Aiton) DC.,52,4,FC:PI,,0.9,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Adenocarpus_foliolosus,,,,1,,,1,1
FABACEAE,Adenocarpus,viscosus,(Willd.) Webb & Berthel.,,4,FC:PI,,0.85,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Adenocarpus_viscosus,,,,1,,,,0
CAMPANULACEAE,Adenophora,liliifolia,(L.) Ledeb. ex A.D.C.,34,2,FC:PI,Y,4.72,"Siljak-Yakovlev et al., 2010 (Ref. 634)",P,Eudicot,2012,Adenophora_liliifolia,,,,1,,,1,1
RUBIACEAE,Adina,cordifolia,(Roxb.) Hook. f.,22,2,Fe,N,0.83,"Ohri, 2002 (Ref. 454)",P,Eudicot,2005a,Adina_cordifolia,,,,1,,,1,1
RUBIACEAE,Adina,pilulifera,(Lam.) Franch.,44,4,Fe,-,0.68,"Kiehn, 1986 (Ref. 175)",P,Eudicot,1995,Adina_pilulifera,,,,1,,,1,1
RANUNCULACEAE,Adonis,annua,L.,,,FC:PI,N,16.85,"Zonneveld et al., 2005 (Ref. 466)",A,Eudicot,2005b,Adonis_annua,,,,1,,,,0
RANUNCULACEAE,Adonis,vernalis,L.,,,FC:PI,N,14.15,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Adonis_vernalis,,,,1,,,,0
ADOXACEAE,Adoxa,moschatellina,L.,36,4,Fe,?,14.3,"Greilhuber J., 1979 (Ref. 100)",P,Eudicot,1982,Adoxa_moschatellina,,,,1,,,1,1
POACEAE,Aegilops,bicornis,(Forsk.) Jaub. & Spach,14,2,Fe,N,7.13,"Rees and Walters, 1965 (Ref. 4)",A,Monocot,1976,Aegilops_bicornis,,,,1,,,1,1
POACEAE,Aegilops,biuncialis,Vis.,28,4,Fe,?,11.3,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_biuncialis,,,,1,,,1,1
POACEAE,Aegilops,caudata,L.,14,2,Fe,?,4.63,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_caudata,,,,1,,,1,1
POACEAE,Aegilops,columnaris,Zhuk.,28,4,Fe,?,10.5,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_columnaris,,,,1,,,1,1
POACEAE,Aegilops,comosa,Sibth. & Sm.,14,2,Fe,?,6.18,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_comosa,,,,1,,,1,1
POACEAE,Aegilops,crassa,Boiss.,28,4,Fe,?,10.48,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_crassa,1,,,1,,,1,1
POACEAE,Aegilops,crassa,Boiss.,42,6,Fe,?,15.7,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_crassa,1,,,0,,,1,0
POACEAE,Aegilops,cylindrica,Host,28,4,Fe,?,4.65,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_cylindrica,,,,1,,,1,1
POACEAE,Aegilops,geniculata,Roth,28,4,FC:PI,N,10.29,"Eilam et al., 2008 (Ref. 604)",A,Monocot,2011,Aegilops_geniculata,,,,1,,,1,1
POACEAE,Aegilops,juvenalis,(Thell.) Eig,42,6,Fe,?,18.8,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_juvenalis,,,,1,,,1,1
POACEAE,Aegilops,kotschyi,Boiss.,28,4,Fe,?,12.3,"Furuta, 1975 (Ref. 93)",A,Monocot,1982,Aegilops_kotschyi,,,,1,,,1,1
POACEAE,Aegilops,longissima,Schweinf. & Muschl.,14,2,Fe,N,6.05,"Furuta et al., 1986 (Ref. 265)",A,Monocot,1995,Aegilops_longissima,,,,1,,,1,1
POACEAE,Aegilops,mutica,Boiss.,14,2,Fe,?,6.3,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_mutica,,,,1,,,1,1
POACEAE,Aegilops,neglecta,Req. ex Bertol.,28,4,FC:PI,N,10.64,"Eilam et al., 2008 (Ref. 604)",A,Monocot,2011,Aegilops_neglecta,,,,1,,,1,1
POACEAE,Aegilops,ovata,L.,28,4,Fe,?,9.23,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_ovata,,,,1,,,1,1
POACEAE,Aegilops,peregrina,Maire & Weiller,28,4,FC:PI,N,12.52,"Eilam et al., 2008 (Ref. 604)",A,Monocot,2011,Aegilops_peregrina,,,,1,,,1,1
POACEAE,Aegilops,recta,Chennav.,42,6,FC:PI,N,16.22,"Eilam et al., 2008 (Ref. 604)",A,Monocot,2011,Aegilops_recta,,,,1,,,1,1
POACEAE,Aegilops,searsii,Feldman & Kisl.,14,2,Fe,N,5.9,"Furuta et al., 1986 (Ref. 265)",A,Monocot,1995,Aegilops_searsii,,,,1,,,1,1
POACEAE,Aegilops,sharonensis,Eig,14,2,Fe,N,7.05,"Furuta et al., 1986 (Ref. 265)",A,Monocot,1995,Aegilops_sharonensis,,,,1,,,1,1
POACEAE,Aegilops,speltoides,Tausch,14,2,Fe,N,5.15,"Furuta et al., 1986 (Ref. 265)",A,Monocot,1995,Aegilops_speltoides,,,,1,,,1,1
POACEAE,Aegilops,squarrosa,L.,14,2,Fe,N,5.1,"Rees and Walters, 1965 (Ref. 4)",A,Monocot,1976,Aegilops_squarrosa,,,,1,,,1,1
POACEAE,Aegilops,triaristata,Willd.,28,4,Fe,?,15.5,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_triaristata,1,,,1,,,1,1
POACEAE,Aegilops,triaristata,Willd.,42,6,Fe,?,21.63,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_triaristata,1,,,0,,,1,0
POACEAE,Aegilops,triuncialis,L.,28,4,Fe,?,9.45,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_triuncialis,,,,1,,,1,1
POACEAE,Aegilops,umbellulata,Zhuk.,14,2,Fe,?,5.05,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_umbellulata,,,,1,,,1,1
POACEAE,Aegilops,uniaristata,Vis.,14,2,Fe,?,6.3,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_uniaristata,,,,1,,,1,1
POACEAE,Aegilops,variabilis,Eig,28,4,Fe,?,13.78,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_variabilis,,,,1,,,1,1
POACEAE,Aegilops,vavilovii,(Zhuk.) Chenn.,42,6,Fe,?,18.35,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_vavilovii,,,,1,,,1,1
POACEAE,Aegilops,ventricosa,Tausch,28,4,Fe,?,9.8,"Furuta, 1970 (Ref. 3)",A,Monocot,1976,Aegilops_ventricosa,,,,1,,,1,1
RUTACEAE,Aegle,marmelos,Correa,18,2,Fe,Y,0.53,"Ohri, 1996 (Ref. 301)",P,Eudicot,1997,Aegle_marmelos,,,,1,,,1,1
POACEAE,Aeluropus,littoralis,Parl.,,,FC:PI,N,8.4,"Zonneveld et al., 2005 (Ref. 466)",AP,Monocot,2005b,Aeluropus_littoralis,,,,1,,,,0
CRASSULACEAE,Aeonium,canariense,(L.) Webb & Berthel.,36,4,FC:PI,,0.54,"Suda et al., 2005 (Ref. 552)",A,Eudicot,2011,Aeonium_canariense,,,,1,,,1,1
CRASSULACEAE,Aeonium,ciliatum,(Willd.) Webb & Berthel.,36,4,FC:PI,,0.51,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Aeonium_ciliatum,,,,1,,,1,1
CRASSULACEAE,Aeonium,goochiae,(Webb & Berthel.) Webb & Berthel.,36,4,FC:PI,,0.63,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Aeonium_goochiae,,,,1,,,1,1
CRASSULACEAE,Aeonium,haworthii,Webb & Berth.,72,,Fe,N,0.78,"Hanson et al., 2001 (Ref. 378)",P,Eudicot,2005a,Aeonium_haworthii,,,,1,,,,0
CRASSULACEAE,Aeonium,holochrysum,Webb & Berthel.,36,4,FC:PI,,0.61,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Aeonium_holochrysum,,,,1,,,1,1
CRASSULACEAE,Aeonium,lindleyi,Webb & Berthel.,36,4,FC:PI,,0.68,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Aeonium_lindleyi,,,,1,,,1,1
CRASSULACEAE,Aeonium,nobile,(Praeger) Praeger,,,FC:PI,N,4.25,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Aeonium_nobile,,,,1,,,,0
CRASSULACEAE,Aeonium,palmense,Webb ex Christ,36,4,FC:PI,,0.56,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Aeonium_palmense,,,,1,,,1,1
CRASSULACEAE,Aeonium,sedifolium,(Webb ex Bolle) Pit. & Proust,36,4,FC:PI,,0.68,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Aeonium_sedifolium,,,,1,,,1,1
CRASSULACEAE,Aeonium,simsii,(Sweet) Stearn,,,FC:PI,N,2.17,"Zonneveld et al., 2005 (Ref. 466)",P,Eudicot,2005b,Aeonium_simsii,,,,1,,,,0
CRASSULACEAE,Aeonium,smithii,(Sims) Webb & Berthel.,36,4,FC:PI,,0.52,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Aeonium_smithii,,,,1,,,1,1
CRASSULACEAE,Aeonium,spathulatum,(Hornem.) Praeger,36,4,FC:PI,,0.55,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Aeonium_spathulatum,,,,1,,,1,1
CRASSULACEAE,Aeonium,tabulaeforme,(Haw.) Webb & Berthel.,36,4,FC:PI,,0.56,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Aeonium_tabulaeforme,,,,1,,,1,1
CRASSULACEAE,Aeonium,urbicum,(C. Sm. ex Buch) Webb & Berthel.,36,4,FC:PI,,0.53,"Suda et al., 2005 (Ref. 552)",P,Eudicot,2011,Aeonium_urbicum,,,,1,,,1,1
ORCHIDACEAE,Aerides,odorata,Lour.,,2,Fe,N,3.78,"Narayan et al., 1989 (Ref. 250)",P,Monocot,1995,Aerides_odorata,,,,1,,,,0
SAPINDACEAE,Aesculus,hippocastanum,L.,40,2,FC:PI,Y,0.6,"Hanson et al., 2002 (Ref. 465)",P,Eudicot,2005a,Aesculus_hippocastanum,,,,1,,,1,1
ASTERACEAE,Aetheorhiza,bulbosa,(Mill.) Urb.,,,FC:PI,N,0.66,"Vesely et al., 2011 (Ref. 675)",P,Eudicot,2012,Aetheorhiza_bulbosa,,,,1,,,,0
BRASSICACEAE,Aethionema,grandiflorum,Boiss. & Hohen.,24,2,FC:PI,Y,0.71,"Lysök et al., 2009 (Ref. 599)",,Eudicot,2011,Aethionema_grandiflorum,,,,1,,,1,1
BRASSICACEAE,Aethionema,schistosum,Boiss. & Kotschy,48,4,FC:PI,Y,0.71,"Lysök et al., 2009 (Ref. 599)",,Eudicot,2011,Aethionema_schistosum,,,,1,,,1,1
AMARYLLIDACEAE,Agapanthus,africanus,(L.) Hoffmanns.,30,2,FC:PI,Y,15.8,"Zonneveld & Duncan, 2003 (Ref. 483)",P,Monocot,2011,Agapanthus_africanus,1,,,1,1,,1,1
AMARYLLIDACEAE,Agapanthus,africanus,(L.) Hoffmanns.,,3,FC:PI,Y,23.78,"Zonneveld & Duncan, 2003 (Ref. 483)",P,Monocot,2011,Agapanthus_africanus,1,,,0,1,,,0
AMARYLLIDACEAE,Agapanthus,campanulatus,Leighton,30,2,FC:PI,Y,11.23,"Zonneveld & Duncan, 2003 (Ref. 483)",P,Monocot,2011,Agapanthus_campanulatus,,,,1,,,1,1
AMARYLLIDACEAE,Agapanthus,caulescens,Sprenger,30,2,FC:PI,Y,11.69,"Zonneveld & Duncan, 2003 (Ref. 483)",P,Monocot,2011,Agapanthus_caulescens,,,,1,,,1,1
AMARYLLIDACEAE,Agapanthus,coddii,Leighton,30,2,FC:PI,Y,12.1,"Zonneveld & Duncan, 2003 (Ref. 483)",P,Monocot,2011,Agapanthus_coddii,,,,1,,,1,1
AMARYLLIDACEAE,Agapanthus,inapertus,Beauv.,30,2,FC:PI,Y,12.57,"Zonneveld & Duncan, 2003 (Ref. 483)",P,Monocot,2011,Agapanthus_inapertus,1,,,1,1,,1,1
AMARYLLIDACEAE,Agapanthus,inapertus,Beauv.,,3,FC:PI,Y,18.31,"Zonneveld & Duncan, 2003 (Ref. 483)",P,Monocot,2011,Agapanthus_inapertus,1,,,0,1,,,0
AMARYLLIDACEAE,Agapanthus,praecox,,30,2,FC:PI,Y,12.68,"Zonneveld & Duncan, 2003 (Ref. 483)",P,Monocot,2011,Agapanthus_praecox,,,,1,,,1,1
AMARYLLIDACEAE,Agapanthus,sp.,,30,2,Fe,N,13.28,"Bennett, 1972 (Ref. 1)",P,Monocot,1976,Agapanthus_sp.,,,,1,,,1,1
ASPARAGACEAE,Agave,amaniensis,Trel. & Nowell,60,2,Fe,N,3.23,"Finch and Osborne, 1990 (Ref. 221)",P,Monocot,1995,Agave_amaniensis,,,,1,,,1,1
ASPARAGACEAE,Agave,americana,L.,60,2,Fe,-,3.05,"Banerjee and Sharma, 1987 (Ref. 222)",P,Monocot,1995,Agave_americana,1,,,1,,,1,1
ASPARAGACEAE,Agave,americana,L.,120,4,Fe,-,6.58,"Banerjee and Sharma, 1987 (Ref. 222)",P,Monocot,1995,Agave_americana,1,,,0,,,1,0
ASPARAGACEAE,Agave,angustifolia,Haw.,120,4,FC:PI,Y,7.45,"Robert et al., 2008 (Ref. 680)",P,Monocot,2012,Agave_angustifolia,1,,,1,,,1,1
ASPARAGACEAE,Agave,angustifolia,Haw.,180,6,FC:PI,Y,11.26,"Robert et al., 2008 (Ref. 680)",P,Monocot,2012,Agave_angustifolia,1,,,0,,,1,0
ASPARAGACEAE,Agave,asperrima,Jacobi,,,Fe,N,12.53,"Bennett and Smith, 1987 (Ref. 164)",P,Monocot,1995,Agave_asperrima,,,,1,,,,0
ASPARAGACEAE,Agave,attenuata,Salm-Dyck,,2,FC:PI,N,4.15,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_attenuata,,,,1,,,,0
ASPARAGACEAE,Agave,avellaridens,,,2,Fe,N,4.4,"Bennett and Smith, 1987 (Ref. 164)",P,Monocot,1995,Agave_avellaridens,,,,1,,,,0
ASPARAGACEAE,Agave,chrysantha,Peebles,60,2,FC:PI,N,4.2,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_chrysantha,,,,1,,,1,1
ASPARAGACEAE,Agave,colorata,Gentry,60,2,Fe,N,4.53,"Bennett et al., 1976 (Ref. 108)",P,Monocot,1991,Agave_colorata,,,,1,,,1,1
ASPARAGACEAE,Agave,decipiens,Baker,180,6,Fe,-,6.85,"Banerjee and Sharma, 1987 (Ref. 222)",P,Monocot,1995,Agave_decipiens,,,,1,,,1,1
ASPARAGACEAE,Agave,deserti,Engelm.,60,2,Fe,N,4.8,"Bennett et al., 1976 (Ref. 108)",P,Monocot,1991,Agave_deserti,,,,1,,,1,1
ASPARAGACEAE,Agave,filifera,Salm-Dyck,60,2,Fe,-,3.68,"Banerjee and Sharma, 1987 (Ref. 222)",P,Monocot,1995,Agave_filifera,,,,1,,,1,1
ASPARAGACEAE,Agave,fourcroydes,Lem.,60,2,Fe,-,2.98,"Banerjee and Sharma, 1987 (Ref. 222)",P,Monocot,1995,Agave_fourcroydes,1,,,1,,,1,1
ASPARAGACEAE,Agave,fourcroydes,Lem.,90,3,FC:PI,Y,5.64,"Robert et al., 2008 (Ref. 680)",P,Monocot,2012,Agave_fourcroydes,1,,,0,,,1,0
ASPARAGACEAE,Agave,fourcroydes,Lem.,150,5,FC:PI,Y,9.37,"Robert et al., 2008 (Ref. 680)",P,Monocot,2012,Agave_fourcroydes,1,,,0,,,1,0
ASPARAGACEAE,Agave,gigantensis,Gentry,,2,Fe,N,4.1,"Bennett and Smith, 1987 (Ref. 164)",P,Monocot,1995,Agave_gigantensis,1,,,1,1,,,0
ASPARAGACEAE,Agave,gigantensis,Gentry,,4,FC:PI,N,7.95,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_gigantensis,1,,,0,1,,,0
ASPARAGACEAE,Agave,goldmaniana,,120,,Fe,N,7.88,"Bennett and Smith, 1987 (Ref. 164)",P,Monocot,1995,Agave_goldmaniana,,,,1,,,,0
ASPARAGACEAE,Agave,H11648,,60,2,FC:PI,Y,3.81,"Robert et al., 2008 (Ref. 680)",P,Monocot,2012,Agave_H11648,,,,1,,,1,1
ASPARAGACEAE,Agave,hartmannii,S.Watson,,,FC:PI,N,3.85,"Zonneveld et al., 2005 (Ref. 466)",P,Monocot,2005b,Agave_hartmannii,,,,1,,,,0
ASPARAGACEAE,Agave,kerchovei,Lemaire,120,4,FC:PI,N,7.95,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_kerchovei,,,,1,,,1,1
ASPARAGACEAE,Agave,lechuguilla,Torrey,120,4,Fe,N,8.6,"Bennett et al., 1976 (Ref. 108)",P,Monocot,1991,Agave_lechuguilla,,,,1,,,1,1
ASPARAGACEAE,Agave,margaritae,Brandegee,,2,FC:PI,N,4.3,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_margaritae,,,,1,,,,0
ASPARAGACEAE,Agave,mckelveyana,Gentry,,2,FC:PI,N,4,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_mckelveyana,,,,1,,,,0
ASPARAGACEAE,Agave,mitis,Mart.,60,2,FC:PI,N,4.25,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_mitis,,,,1,,,1,1
ASPARAGACEAE,Agave,neomexicana,Wooton & Standley,120,4,FC:PI,N,7.95,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_neomexicana,,,,1,,,1,1
ASPARAGACEAE,Agave,palmeri,Engelm.,,2,Fe,N,3.63,"Bennett et al., 1976 (Ref. 108)",P,Monocot,1991,Agave_palmeri,,,,1,,,,0
ASPARAGACEAE,Agave,parryi,Engelm.,60,2,FC:PI,N,4.4,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_parryi,1,,,1,,,1,1
ASPARAGACEAE,Agave,parryi,Engelm.,,4,FC:PI,N,8.15,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_parryi,1,,,0,,,,0
ASPARAGACEAE,Agave,parryi,Engelm.,,6,FC:PI,N,12,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_parryi,1,,,0,,,,0
ASPARAGACEAE,Agave,parviflora,Torrey,,2,FC:PI,N,3.85,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_parviflora,,,,1,,,,0
ASPARAGACEAE,Agave,perigrina,,60,2,Fe,-,4.4,"Banerjee and Sharma, 1987 (Ref. 222)",P,Monocot,1995,Agave_perigrina,,,,1,,,1,1
ASPARAGACEAE,Agave,portoricensis,Trel. ex A.Berger,,,FC:PI,N,3.8,"Zonneveld et al., 2005 (Ref. 466)",P,Monocot,2005b,Agave_portoricensis,,,,1,,,,0
ASPARAGACEAE,Agave,potatorum,Zuccarini,,6,FC:PI,N,12,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_potatorum,,,,1,,,,0
ASPARAGACEAE,Agave,pumila,De Smet ex Baker,,4,FC:PI,N,8.2,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_pumila,,,,1,,,,0
ASPARAGACEAE,Agave,schottii,Engelm.,60,4,FC:PI,N,7.95,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_schottii,,,,1,,,1,1
ASPARAGACEAE,Agave,sisalana,Perrine,180,6,FC:PI,Y,11.31,"Robert et al., 2008 (Ref. 680)",P,Monocot,2012,Agave_sisalana,,,,1,,,1,1
ASPARAGACEAE,Agave,stricta,Salm-Dyck,60,2,FC:PI,-,3.9,"Zonneveld and Van Iren, 2001 (Ref. 384)",P,Monocot,2005a,Agave_stricta,,,,1,,,1,1
ASPARAGACEAE,Agave,tequilana,Weber,60,2,FC:PI,Y,3.75,"Robert et al., 2008 (Ref. 680)",P,Monocot,2012,Agave_tequilana,1,,,1,,,1,1
ASPARAGACEAE,Agave,tequilana,,90,3,Fe,-,4.4,"Banerjee and Sharma, 1987 (Ref. 222)",P,Monocot,1995,Agave_tequilana,1,,,0,,,1,0
ASPARAGACEAE,Agave,titanota,Gentry,,2,FC:PI,N,4.25,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_titanota,,,,1,,,,0
ASPARAGACEAE,Agave,toumeyana,Trelease,60,4,FC:PI,N,7.95,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_toumeyana,,,,1,,,1,1
ASPARAGACEAE,Agave,utahensis,Engelm.,,2,FC:PI,N,3.9,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_utahensis,,,,1,,,,0
ASPARAGACEAE,Agave,victoriae-reginae,T.Moore,60,2,FC:PI,N,4,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_victoriae-reginae,1,,,1,,,1,1
ASPARAGACEAE,Agave,victoriae-reginae,T.Moore,,6,FC:PI,N,12,"Zonneveld, 2003 (Ref. 482)",P,Monocot,2011,Agave_victoriae-reginae,1,,,0,1,,,0
ASTERACEAE,Agoseris,glauca,(Pursh) Raf.,18,2,Fe,?,3.5,"Price and Bachmann, 1975 (Ref. 47)",-,Eudicot,1976,Agoseris_glauca,,,,1,,,1,1
ASTERACEAE,Agoseris,grandiflora,(Nutt.) Greene,18,2,Fe,?,2,"Price and Bachmann, 1975 (Ref. 47)",P,Eudicot,1976,Agoseris_grandiflora,,,,1,,,1,1
ASTERACEAE,Agoseris,heterophylla,(Nutt.) Greene,18,2,Fe,?,1.15,"Price and Bachmann, 1975 (Ref. 47)",A,Eudicot,1976,Agoseris_heterophylla,,,,1,,,1,1
ASTERACEAE,Agoseris,retrorsa,(Benth.) Greene,18,2,Fe,?,3.2,"Price and Bachmann, 1975 (Ref. 47)",-,Eudicot,1976,Agoseris_retrorsa,,,,1,,,1,1
POACEAE,Agropyron,cristatum,(L.) Gaertner,14,2,FC:PI,N,7.13,"Vogel et al., 1999 (Ref. 343)",P,Monocot,2000,Agropyron_cristatum,,,,1,,,1,1
POACEAE,Agropyron,desertorum,(Fischer ex Link) Shultes,28,4,FC:PI,N,13.2,"Vogel et al., 1999 (Ref. 343)",P,Monocot,2000,Agropyron_desertorum,,,,1,,,1,1
POACEAE,Agropyron,elongatum,Host ex Beauv.,14,2,Fe,N,5.58,"Bennett, 1972 (Ref. 1)",P,Monocot,1976,Agropyron_elongatum,,,,1,,,1,1
POACEAE,Agropyron,junceum,Auct.,42,6,Fe,N,16.35,"Bennett, 1972 (Ref. 1)",P,Monocot,1976,Agropyron_junceum,,,,1,,,1,1
POACEAE,Agropyron,mongolicum,Keng,14,2,FC:PI,N,7.78,"Vogel et al., 1999 (Ref. 343)",P,Monocot,2000,Agropyron_mongolicum,,,,1,,,1,1
POACEAE,Agropyron,pungens,(Pers.) Roem. & Schult.,42,6,Fe,N,17.63,"Bennett, 1972 (Ref. 1)",P,Monocot,1976,Agropyron_pungens,,,,1,,,1,1
POACEAE,Agropyron,repens,(L.) Beauv.,42,6,Fe,N,12.98,"Bennett MD, Smith JB, Lewis Smith RI., 1982 (Ref. 105)",P,Monocot,1982,Agropyron_repens,,,,1,,,1,1
POACEAE,Agropyron,smithii,Rydb.,,,FC:M,-,0.4,"Galbraith et al., 1983 (Ref. 240)",P,Monocot,1995,Agropyron_smithii,,,,1,,,,0
CARYOPHYLLACEAE,Agrostemma,githago,L.,,,Fe,?,2.1,"Olszewska and Osiecka, 1983 (Ref. 156)",A,Eudicot,1991,Agrostemma_githago,,,,1,,,,0
POACEAE,Agrostis,alba,L.,,,CIA,N,2.68,"Sugiyama S., 2005 (Ref. 653)",A,Monocot,2012,Agrostis_alba,,,,1,,,,0
POACEAE,Agrostis,canina,L.,,,Fe,?,3.5,"Band, 1984 (Ref. 154)",P,Monocot,1991,Agrostis_canina,,,,1,,,,0
POACEAE,Agrostis,capillaris,L.,28,4,Fe,?,3.53,"Mowforth, 1986 (Ref. 158)",P,Monocot,1991,Agrostis_capillaris,1,,,1,,,1,1
POACEAE,Agrostis,capillaris,L.,42,6,Fe,N,4.65,"Bennett MD, Smith JB, Lewis Smith RI., 1982 (Ref. 105)",P,Monocot,1982,Agrostis_capillaris,1,,,0,,,1,0
POACEAE,Agrostis,castellana,Boiss. & Reut.,,,Fe,N,5.15,"Bennett and Smith, 1987 (Ref. 164)",P,Monocot,1995,Agrostis_castellana,,,,1,,,,0
